"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Go back to the natural air flow state of the room.,control_device,Air Purifier,L1,0x80,0
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.","This room feels a bit stale, can you boost the Air Purifier to a stronger setting?",control_device,Air Purifier,L2,0x81,1
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Switch to mode 2 on the Air Purifier.,control_device,Air Purifier,L2,0x81,1
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.","Switch mode 3 to moderate on the Air Purifier, it's currently set too strong.",control_device,Air Purifier,L2,0x81,1
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.","I prefer a more normal airflow, can we turn off mode 2 on the Air Purifier?",control_device,Air Purifier,L2,0x80,0
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.","It's a bit noisy with mode 2, can we turn it off on the Air Purifier?",control_device,Air Purifier,L2,0x80,0
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Turn off  moderate setting on the Air Purifier,control_device,Air Purifier,L2,0x80,0
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.","I'm going to need the air extra clean for a while, can you adjust the purifier?",control_device,Air Purifier,L3,0x81,1
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.","It's allergy season, can you turn on the purifier to that extra strong mode?",control_device,Air Purifier,L3,0x81,1
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.","I need a blast of fresh air, can you kick the purifier into high gear?",control_device,Air Purifier,L3,0x81,1
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.","This air purifier is way too noisy, can we turn down the strongest setting?",control_device,Air Purifier,L3,0x80,0
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Halt mode 3 on the Air Purifier,control_device,Air Purifier,L3,0x80,0
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Stop mode 3 on the Air Purifier,control_device,Air Purifier,L3,0x80,0
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Set the bedroom light to 'chill mode'.,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Wash my clothes in quick mode,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Schedule kitchen lights to be turned on at 8pm,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Have the kettle notify me when the water reaches 80 degrees Celsius,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Activate the vacuum cleaner's room-mapping feature,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Turn on the fridge's ice maker,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Run the dishwasher on 'quick' mode only if it's currently empty,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.","Start a pre-programmed coffee routine (grinding beans for a double shot, then brewing)",reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Set the lights in the living room to 50% brightness,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Increase the purifier fan speed,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Boil the kettle and then keep warm for 1 hour,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Run the vacuum cleaner in the kitchen for 10 minutes,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Change the fridge temperature to 3 degrees Celsius,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Set dishwasher to 'delicate' and start a 30-minute delayed cycle,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Dim the lights.,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Wash vegetables in delicate mode.,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Activate the robot vacuum's spot cleaning mode,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.","Check if the windows in the living room are open, if so, turn off the Air Purifier.",reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Start the microwave for 2 minutes,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Turn on the Bedroom Light and immediately turn it off.,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Turn on the light.,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Turn on the 'flying mode' of the vacuum cleaner.,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Take off kitchen lamps.,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Set bedroom lights colorful.,reject_request,,,,
"You are an intelligent AI that controls smart home devices. Given a command or request from the user, call one of your functions to complete the request. If the request cannot be completed by your available functions, use the reject_request function. If the request is ambiguous or unclear, use reject_request function. only use functions, do not reply with text that is not a function call.",Make my coffee with milk.,reject_request,,,,
